name,symbol,sector,exchange,country
Ramaco Resources Inc. Class A ,METC,Energy,NASDAQ,United States
Ramaco Resources Inc. Class B ,METCB,Energy,NASDAQ,United States
Ramaco Resources Inc. 9.00% Senior Notes due 2026,METCL,Energy,NASDAQ,United States
Mercurity Fintech Holding Inc. Ordinary Shares,MFH,Finance,NASDAQ,China
MidCap Financial Investment Corporation ,MFIC,Finance,NASDAQ,United States
Medallion Financial Corp. ,MFIN,Finance,NASDAQ,United States
Mobile Global Esports Inc. ,MGAM,Consumer Discretionary,NASDAQ,United States
MGE Energy Inc,MGEE,Energy,NASDAQ,United States
Magic Software Enterprises Ltd. Ordinary Shares,MGIC,Technology,NASDAQ,Israel
Millennium Group International Holdings Limited Ordinary Shares,MGIH,Consumer Discretionary,NASDAQ,Hong Kong
Magnite Inc. ,MGNI,Technology,NASDAQ,United States
MacroGenics Inc. ,MGNX,Health Care,NASDAQ,United States
MGO Global Inc. ,MGOL,Consumer Discretionary,NASDAQ,United States
MGP Ingredients Inc.,MGPI,Consumer Staples,NASDAQ,United States
McGrath RentCorp ,MGRC,Consumer Discretionary,NASDAQ,United States
Monogram Orthopaedics Inc. ,MGRM,Health Care,NASDAQ,United States
Mangoceuticals Inc. ,MGRX,Technology,NASDAQ,United States
MeiraGTx Holdings plc Ordinary Shares,MGTX,Health Care,NASDAQ,United States
Magyar Bancorp Inc. ,MGYR,Finance,NASDAQ,United States
Maiden Holdings Ltd.,MHLD,Finance,NASDAQ,Bermuda
Meihua International Medical Technologies Co. Ltd. Ordinary Shares,MHUA,Health Care,NASDAQ,China
The Singing Machine Company Inc. ,MICS,Consumer Staples,NASDAQ,United States
Middleby Corporation (The) ,MIDD,Industrials,NASDAQ,United States
Mawson Infrastructure Group Inc. ,MIGI,Finance,NASDAQ,Australia
MIND Technology Inc.  (DE),MIND,Industrials,NASDAQ,United States
MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),MINDP,Industrials,NASDAQ,United States
Minim Inc. ,MINM,Utilities,NASDAQ,United States
MIRA Pharmaceuticals Inc. ,MIRA,Health Care,NASDAQ,United States
Mirum Pharmaceuticals Inc. ,MIRM,Health Care,NASDAQ,United States
Miromatrix Medical Inc. ,MIRO,Health Care,NASDAQ,United States
Milestone Pharmaceuticals Inc. Common Shares,MIST,Health Care,NASDAQ,Canada
Coliseum Acquisition Corp. Class A Ordinary Share,MITA,Finance,NASDAQ,United States
Coliseum Acquisition Corp. Warrant,MITAW,Finance,NASDAQ,United States
Mitek Systems Inc. ,MITK,Technology,NASDAQ,United States
MKS Instruments Inc. ,MKSI,Industrials,NASDAQ,United States
MarketWise Inc. Class A ,MKTW,Technology,NASDAQ,United States
MarketAxess Holdings Inc. ,MKTX,Finance,NASDAQ,United States
Mesa Laboratories Inc. ,MLAB,Industrials,NASDAQ,United States
Melco Resorts & Entertainment Limited American Depositary Shares,MLCO,Consumer Discretionary,NASDAQ,Hong Kong
Moolec Science SA Ordinary Shares,MLEC,Finance,NASDAQ,Luxembourg
Moolec Science SA Warrant,MLECW,Finance,NASDAQ,Luxembourg
MicroAlgo Inc. Ordinary Shares,MLGO,Technology,NASDAQ,United States
MillerKnoll Inc. ,MLKN,Consumer Discretionary,NASDAQ,United States
MoonLake Immunotherapeutics Class A Ordinary Shares,MLTX,Health Care,NASDAQ,United States
Mineralys Therapeutics Inc. ,MLYS,Health Care,NASDAQ,United States
Meta Materials Inc. ,MMAT,Technology,NASDAQ,United States
Martin Midstream Partners L.P. Limited Partnership,MMLP,Energy,NASDAQ,United States
Merit Medical Systems Inc. ,MMSI,Health Care,NASDAQ,United States
MultiMetaVerse Holdings Limited Class A Ordinary Share,MMV,Finance,NASDAQ,Hong Kong
MakeMyTrip Limited Ordinary Shares,MMYT,Consumer Discretionary,NASDAQ,India
MIND C.T.I. Ltd. Ordinary Shares,MNDO,Technology,NASDAQ,Israel
monday.com Ltd. Ordinary Shares,MNDY,Technology,NASDAQ,Israel
MannKind Corporation ,MNKD,Health Care,NASDAQ,United States
Mind Medicine (MindMed) Inc. Common Shares,MNMD,Health Care,NASDAQ,United States
Medicinova Inc ,MNOV,Health Care,NASDAQ,United States
Monopar Therapeutics Inc. ,MNPR,Health Care,NASDAQ,United States
Monro Inc. ,MNRO,Consumer Discretionary,NASDAQ,United States
MainStreet Bancshares Inc. ,MNSB,Finance,NASDAQ,United States
MainStreet Bancshares Inc. Depositary Shares,MNSBP,Finance,NASDAQ,United States
Monster Beverage Corporation,MNST,Consumer Staples,NASDAQ,United States
Montauk Renewables Inc. ,MNTK,Utilities,NASDAQ,United States
Momentus Inc. Class A ,MNTS,,NASDAQ,United States
Momentus Inc. Warrant,MNTSW,,NASDAQ,United States
Manitex International Inc. ,MNTX,Technology,NASDAQ,United States
MoneyHero Limited Class A Ordinary Shares,MNY,,NASDAQ,Singapore
MoneyHero Limited Warrants,MNYWW,,NASDAQ,Singapore
Mobilicom Limited American Depositary Shares,MOB,Real Estate,NASDAQ,Israel
Mobilicom Limited Warrants,MOBBW,Real Estate,NASDAQ,Israel
Mobiquity Technologies Inc. ,MOBQ,Consumer Discretionary,NASDAQ,United States
Mobiquity Technologies Inc. Warrant,MOBQW,Consumer Discretionary,NASDAQ,United States
Mobiv Acquisition Corp Class A ,MOBV,Finance,NASDAQ,United States
Mobiv Acquisition Corp Unit,MOBVU,Finance,NASDAQ,United States
Mobiv Acquisition Corp Warrant,MOBVW,Finance,NASDAQ,United States
Modular Medical Inc. ,MODD,Health Care,NASDAQ,United States
ModivCare Inc. ,MODV,,NASDAQ,United States
MidWestOne Financial Gp ,MOFG,Finance,NASDAQ,United States
Mogo Inc. Common Shares,MOGO,Finance,NASDAQ,Canada
Molecular Partners AG American Depositary Shares,MOLN,,NASDAQ,Switzerland
Hello Group Inc. American Depositary Shares,MOMO,Technology,NASDAQ,China
Mondee Holdings Inc. Class A ,MOND,Consumer Discretionary,NASDAQ,United States
MorphoSys AG American Depositary Shares,MOR,Health Care,NASDAQ,Germany
Morphic Holding Inc. ,MORF,Health Care,NASDAQ,United States
Morningstar Inc. ,MORN,Finance,NASDAQ,United States
Motus GI Holdings Inc. ,MOTS,Health Care,NASDAQ,Israel
Movano Inc. ,MOVE,Health Care,NASDAQ,United States
Motorcar Parts  of America Inc. ,MPAA,Consumer Discretionary,NASDAQ,United States
Mid Penn Bancorp ,MPB,Finance,NASDAQ,United States
Monolithic Power Systems Inc. ,MPWR,Technology,NASDAQ,United States
Marqeta Inc. Class A ,MQ,Technology,NASDAQ,United States
Marpai Inc. Class A ,MRAI,Health Care,NASDAQ,United States
Everspin Technologies Inc. ,MRAM,Technology,NASDAQ,United States
Meridian Corporation ,MRBK,Finance,NASDAQ,United States
Monroe Capital Corporation ,MRCC,Finance,NASDAQ,United States
Mercury Systems Inc ,MRCY,,NASDAQ,United States
Mereo BioPharma Group plc American Depositary Shares,MREO,Health Care,NASDAQ,United Kingdom
Marin Software Incorporated ,MRIN,Technology,NASDAQ,United States
Marker Therapeutics Inc. ,MRKR,Health Care,NASDAQ,United States
MEDIROM Healthcare Technologies Inc. American Depositary Share,MRM,Consumer Discretionary,NASDAQ,Japan
Moderna Inc. ,MRNA,Health Care,NASDAQ,United States
Marinus Pharmaceuticals Inc. ,MRNS,Health Care,NASDAQ,United States
Mersana Therapeutics Inc. ,MRSN,Health Care,NASDAQ,United States
Marten Transport Ltd. ,MRTN,Industrials,NASDAQ,United States
Mirati Therapeutics Inc. ,MRTX,Health Care,NASDAQ,United States
Merus N.V. Common Shares,MRUS,Health Care,NASDAQ,Netherlands
Maravai LifeSciences Holdings Inc. Class A ,MRVI,Health Care,NASDAQ,United States
Marvell Technology Inc. ,MRVL,Technology,NASDAQ,United States
Midland States Bancorp Inc. ,MSBI,Finance,NASDAQ,United States
Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,MSBIP,Finance,NASDAQ,United States
Middlesex Water Company ,MSEX,Utilities,NASDAQ,United States
Microsoft Corporation ,MSFT,Technology,NASDAQ,United States
Motorsport Games Inc. Class A ,MSGM,Technology,NASDAQ,United States
Maison Solutions Inc. Class A ,MSS,,NASDAQ,United States
Metal Sky Star Acquisition Corporation Ordinary shares,MSSA,Finance,NASDAQ,United States
MicroStrategy Incorporated  Class A,MSTR,Technology,NASDAQ,United States
MMTec Inc. Common Shares,MTC,Technology,NASDAQ,China
Match Group Inc. ,MTCH,Technology,NASDAQ,United States
Maris-Tech Ltd. Ordinary Shares,MTEK,,NASDAQ,Israel
Molecular Templates Inc. ,MTEM,Health Care,NASDAQ,United States
Mannatech Incorporated ,MTEX,Health Care,NASDAQ,United States
Materialise NV American Depositary Shares,MTLS,Technology,NASDAQ,Belgium
Matrix Service Company ,MTRX,Consumer Discretionary,NASDAQ,United States
MACOM Technology Solutions Holdings Inc. ,MTSI,Technology,NASDAQ,United States
Matterport Inc. Class A ,MTTR,Technology,NASDAQ,United States
Micron Technology Inc. ,MU,Technology,NASDAQ,United States
Mullen Automotive Inc. ,MULN,Technology,NASDAQ,United States
Mural Oncology plc Ordinary Shares ,MURA,,NASDAQ,Ireland
MVB Financial Corp. ,MVBF,Finance,NASDAQ,United States
MicroVision Inc. ,MVIS,Technology,NASDAQ,United States
Movella Holdings Inc. ,MVLA,Technology,NASDAQ,United States
Movella Holdings Inc. Warrant,MVLAW,Technology,NASDAQ,United States
Microvast Holdings Inc. ,MVST,Industrials,NASDAQ,United States
Microvast Holdings Inc. Warrants,MVSTW,Industrials,NASDAQ,United States
MaxCyte Inc. ,MXCT,Health Care,NASDAQ,United States
MaxLinear Inc. ,MXL,Technology,NASDAQ,United States
First Western Financial Inc. ,MYFW,Finance,NASDAQ,United States
Myriad Genetics Inc. ,MYGN,Health Care,NASDAQ,United States
MyMD Pharmaceuticals Inc. ,MYMD,Health Care,NASDAQ,United States
Mynaric AG American Depository Shares,MYNA,,NASDAQ,Germany
Mainz Biomed N.V. Ordinary Shares,MYNZ,Health Care,NASDAQ,Germany
PLAYSTUDIOS Inc.  Class A ,MYPS,Technology,NASDAQ,United States
PLAYSTUDIOS Inc. Warrant,MYPSW,Technology,NASDAQ,United States
MYR Group Inc. ,MYRG,Industrials,NASDAQ,United States
My Size Inc. ,MYSZ,Technology,NASDAQ,Israel
Nano Labs Ltd American Depositary Shares,NA,Technology,NASDAQ,China
NaaS Technology Inc. American Depositary Shares,NAAS,Consumer Discretionary,NASDAQ,China
Natural Alternatives International Inc. ,NAII,Health Care,NASDAQ,United States
NewAmsterdam Pharma Company N.V. Ordinary Shares,NAMS,Health Care,NASDAQ,Netherlands
NanoVibronix Inc. ,NAOV,Health Care,NASDAQ,United States
Inari Medical Inc. ,NARI,Health Care,NASDAQ,United States
Nathan's Famous Inc. ,NATH,Consumer Discretionary,NASDAQ,United States
Nature's Sunshine Products Inc. ,NATR,Health Care,NASDAQ,United States
Nautilus Biotechnolgy Inc. ,NAUT,Industrials,NASDAQ,United States
Navient Corporation ,NAVI,Finance,NASDAQ,United States
NioCorp Developments Ltd. ,NB,Basic Materials,NASDAQ,United States
Neurocrine Biosciences Inc. ,NBIX,Health Care,NASDAQ,United States
Northeast Bank ,NBN,Finance,NASDAQ,United States
NeuBase Therapeutics Inc.  ,NBSE,Health Care,NASDAQ,United States
Newbury Street Acquisition Corporation ,NBST,Finance,NASDAQ,United States
Newbury Street Acquisition Corporation Warrants,NBSTW,Finance,NASDAQ,United States
NBT Bancorp Inc. ,NBTB,Finance,NASDAQ,United States
Nanobiotix S.A. American Depositary Shares,NBTX,Health Care,NASDAQ,France
Newcourt Acquisition Corp Class A Ordinary Share,NCAC,Finance,NASDAQ,United States
Newcourt Acquisition Corp Unit,NCACU,Finance,NASDAQ,United States
Newcourt Acquisition Corp Warrant,NCACW,Finance,NASDAQ,United States
National CineMedia Inc. ,NCMI,Consumer Discretionary,NASDAQ,United States
NuCana plc American Depositary Share,NCNA,Health Care,NASDAQ,United Kingdom
noco-noco Inc. Ordinary Share,NCNC,,NASDAQ,Singapore
noco-noco Inc. Warrant,NCNCW,,NASDAQ,Singapore
nCino Inc. ,NCNO,Technology,NASDAQ,United States
Netcapital Inc. ,NCPL,Finance,NASDAQ,United States
Netcapital Inc. Warrants,NCPLW,Finance,NASDAQ,United States
Nocera Inc. ,NCRA,Consumer Staples,NASDAQ,Taiwan
NCS Multistage Holdings Inc. ,NCSM,Energy,NASDAQ,United States
The9 Limited American Depository Shares,NCTY,Consumer Discretionary,NASDAQ,China
Nasdaq Inc. ,NDAQ,Finance,NASDAQ,United States
Noodles & Company Class A ,NDLS,Consumer Discretionary,NASDAQ,United States
ENDRA Life Sciences Inc. ,NDRA,Health Care,NASDAQ,United States
Nordson Corporation ,NDSN,Industrials,NASDAQ,United States
NorthEast Community Bancorp Inc. ,NECB,Finance,NASDAQ,United States
Newegg Commerce Inc. Common Shares,NEGG,Consumer Discretionary,NASDAQ,China
NeoGenomics Inc. ,NEO,Health Care,NASDAQ,United States
Neogen Corporation ,NEOG,Health Care,NASDAQ,United States
Neonode Inc. ,NEON,Technology,NASDAQ,Sweden
NeoVolta Inc. ,NEOV,Miscellaneous,NASDAQ,United States
NeoVolta Inc. Warrant,NEOVW,Miscellaneous,NASDAQ,United States
Nephros Inc. ,NEPH,Health Care,NASDAQ,United States
Neptune Wellness Solutions Inc. Ordinary Shares,NEPT,Health Care,NASDAQ,Canada
Minerva Neurosciences Inc ,NERV,Health Care,NASDAQ,United States
Nabors Energy Transition Corp. II Class A Ordinary Shares,NETD,,NASDAQ,United States
Nabors Energy Transition Corp. II Unit,NETDU,,NASDAQ,United States
Nabors Energy Transition Corp. II Warrant,NETDW,,NASDAQ,United States
NewtekOne Inc. ,NEWT,Finance,NASDAQ,United States
NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028,NEWTI,Finance,NASDAQ,United States
NewtekOne Inc. 5.75% Notes due 2024,NEWTL,Finance,NASDAQ,United States
NewtekOne Inc. 5.50% Notes Due 2026,NEWTZ,Finance,NASDAQ,United States
NexImmune Inc. ,NEXI,Health Care,NASDAQ,United States
NextDecade Corporation ,NEXT,Energy,NASDAQ,United States
Northfield Bancorp Inc.  (Delaware),NFBK,Finance,NASDAQ,United States
New Fortress Energy Inc. Class A ,NFE,Utilities,NASDAQ,United States
Netflix Inc. ,NFLX,Consumer Discretionary,NASDAQ,United States
The NFT Gaming Company Inc. ,NFTG,Technology,NASDAQ,United States
NGM Biopharmaceuticals Inc. ,NGM,Health Care,NASDAQ,United States
NeoGames S.A. Ordinary Shares,NGMS,Consumer Discretionary,NASDAQ,Israel
Natural Health Trends Corp. ,NHTC,Consumer Discretionary,NASDAQ,United States
NICE Ltd American Depositary Shares,NICE,Technology,NASDAQ,Israel
Nicholas Financial Inc. ,NICK,,NASDAQ,United States
NioCorp Developments Ltd. Warrant,NIOBW,Basic Materials,NASDAQ,United States
Near Intelligence Inc. ,NIR,Technology,NASDAQ,United States
Near Intelligence Inc. Warrant,NIRWW,Technology,NASDAQ,United States
NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,NISN,Industrials,NASDAQ,China
Niu Technologies American Depositary Shares,NIU,Consumer Discretionary,NASDAQ,China
NKGen Biotech Inc. ,NKGN,Health Care,NASDAQ,United States
Nikola Corporation ,NKLA,Consumer Discretionary,NASDAQ,United States
National Bankshares Inc. ,NKSH,Finance,NASDAQ,United States
Nektar Therapeutics  ,NKTR,Health Care,NASDAQ,United States
Nkarta Inc. ,NKTX,Health Care,NASDAQ,United States
NLS Pharmaceutics Ltd. Ordinary Shares,NLSP,Health Care,NASDAQ,Switzerland
NLS Pharmaceutics Ltd. Warrant,NLSPW,Health Care,NASDAQ,Switzerland
Neoleukin Therapeutics Inc. ,NLTX,Health Care,NASDAQ,Canada
New Mountain Finance Corporation ,NMFC,Finance,NASDAQ,United States
New Mountain Finance Corporation 8.250% Notes due 2028,NMFCZ,,NASDAQ,United States
NMI Holdings Inc. Class A ,NMIH,Finance,NASDAQ,United States
Neumora Therapeutics Inc. ,NMRA,,NASDAQ,United States
Nemaura Medical Inc. ,NMRD,Health Care,NASDAQ,United Kingdom
Newmark Group Inc. Class A ,NMRK,Finance,NASDAQ,United States
NeuroOne Medical Technologies Corporation ,NMTC,Health Care,NASDAQ,United States
NextNav Inc. ,NN,Industrials,NASDAQ,United States
99 Acquisition Group Inc. Class A ,NNAG,,NASDAQ,United States
99 Acquisition Group Inc. Right,NNAGR,,NASDAQ,United States
99 Acquisition Group Inc. Unit ,NNAGU,,NASDAQ,United States
99 Acquisition Group Inc. Warrant,NNAGW,,NASDAQ,United States
NextNav Inc. Warrant,NNAVW,Industrials,NASDAQ,United States
NN Inc. ,NNBR,Industrials,NASDAQ,United States
Nano Dimension Ltd. American Depositary Shares,NNDM,Technology,NASDAQ,Israel
NANO-X IMAGING LTD Ordinary Shares,NNOX,Health Care,NASDAQ,Israel
NI Holdings Inc. ,NODK,Finance,NASDAQ,United States
Nogin Inc. ,NOGN,Technology,NASDAQ,United States
Nogin Inc. Warrant ,NOGNW,Technology,NASDAQ,United States
Inotiv Inc. ,NOTV,Health Care,NASDAQ,United States
Novanta Inc. ,NOVT,Miscellaneous,NASDAQ,United States
Nova Vision Acquisition Corp. Ordinary share,NOVV,Finance,NASDAQ,Hong Kong
Nova Vision Acquisition Corp. Rights,NOVVR,Finance,NASDAQ,Hong Kong
Nova Vision Acquisition Corp. Unit,NOVVU,Finance,NASDAQ,Hong Kong
Nova Vision Acquisition Corp. Warrant,NOVVW,Finance,NASDAQ,Hong Kong
New Providence Acquisition Corp. II Class A ,NPAB,Finance,NASDAQ,United States
New Providence Acquisition Corp. II Unit,NPABU,Finance,NASDAQ,United States
New Providence Acquisition Corp. II Warrant,NPABW,Finance,NASDAQ,United States
Neuropace Inc. ,NPCE,Health Care,NASDAQ,United States
Northern Revival Acquisition Corporation Class A Ordinary Share,NRAC,Finance,NASDAQ,United States
Northern Revival Acquisition Corporation Unit,NRACU,Finance,NASDAQ,United States
Northern Revival Acquisition Corporation Warrant,NRACW,Finance,NASDAQ,United States
NeuroBo Pharmaceuticals Inc. ,NRBO,Health Care,NASDAQ,United States
National Research Corporation  (Delaware),NRC,Health Care,NASDAQ,United States
NerdWallet Inc. Class A ,NRDS,Technology,NASDAQ,United States
Northrim BanCorp Inc ,NRIM,Finance,NASDAQ,United States
Nurix Therapeutics Inc. ,NRIX,Health Care,NASDAQ,United States
NeuroSense Therapeutics Ltd. Ordinary Shares,NRSN,Health Care,NASDAQ,Israel
NeuroSense Therapeutics Ltd. Warrant,NRSNW,Health Care,NASDAQ,Israel
NRX Pharmaceuticals Inc. ,NRXP,Health Care,NASDAQ,United States
NRX Pharmaceuticals Inc. Warrant,NRXPW,Health Care,NASDAQ,United States
Insight Enterprises Inc. ,NSIT,Technology,NASDAQ,United States
InspireMD Inc. ,NSPR,Health Care,NASDAQ,Israel
NAPCO Security Technologies Inc. ,NSSC,Telecommunications,NASDAQ,United States
NanoString Technologies Inc. ,NSTG,Health Care,NASDAQ,United States
NSTS Bancorp Inc. ,NSTS,Finance,NASDAQ,United States
Nortech Systems Incorporated ,NSYS,Technology,NASDAQ,United States
NetApp Inc. ,NTAP,Technology,NASDAQ,United States
Notable Labs Ltd. Ordinary Shares,NTBL,Health Care,NASDAQ,Israel
NetScout Systems Inc. ,NTCT,Technology,NASDAQ,United States
NetEase Inc. American Depositary Shares,NTES,Technology,NASDAQ,China
NETGEAR Inc. ,NTGR,Utilities,NASDAQ,United States
Northern Technologies International Corporation ,NTIC,Industrials,NASDAQ,United States
Intellia Therapeutics Inc. ,NTLA,Health Care,NASDAQ,United States
Nutanix Inc. Class A ,NTNX,Technology,NASDAQ,United States
Natera Inc. ,NTRA,Health Care,NASDAQ,United States
Nutriband Inc. ,NTRB,Health Care,NASDAQ,United States
Nutriband Inc. Warrant,NTRBW,Health Care,NASDAQ,United States
Northern Trust Corporation ,NTRS,Finance,NASDAQ,United States
Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,NTRSO,Finance,NASDAQ,United States
NetSol Technologies Inc. Common  Stock,NTWK,Technology,NASDAQ,United States
Nubia Brand International Corp. Class A ,NUBI,Finance,NASDAQ,United States
Nubia Brand International Corp. Unit,NUBIU,Finance,NASDAQ,United States
Nubia Brand International Corp. Warrant,NUBIW,Finance,NASDAQ,United States
NeuroMetrix Inc. ,NURO,Health Care,NASDAQ,United States
Nutex Health Inc. ,NUTX,Technology,NASDAQ,United States
Nuvalent Inc. Class A ,NUVL,Health Care,NASDAQ,United States
Nuwellis Inc. ,NUWE,Health Care,NASDAQ,United States
NuZee Inc. ,NUZE,Consumer Discretionary,NASDAQ,United States
NorthView Acquisition Corporation ,NVAC,Health Care,NASDAQ,United States
